ligne,puissance_reel,p_pd,p_nomad,diff_pd,diff_nomad,nb_iter,t_pd,t_nomad,nb_turbines,nb_actives_pd,convergence
20,176.72214225769042,185.9986744352854,178.72777248053174,9.276532177594987,2.0056302228413188,80,0.030014900003152434,5.839637900004163,5,4,"[(1, 173.3126451187), (3, 174.4382278939), (5, 174.5651941604), (11, 175.3779556245), (30, 175.513633231), (31, 175.6324255452), (33, 175.8939012112), (35, 176.0866913264), (36, 176.4396807012), (38, 176.7590362893), (39, 176.924925742), (61, 177.1395858579), (62, 177.4002471088), (77, 177.8096471544), (78, 178.7277724805), (80, 178.7277724805)]"
21,176.50850967407226,185.94430510918295,184.9287530018183,9.435795435110691,8.42024332774605,80,0.029985799999849405,6.180305300003965,5,4,"[(1, 173.2613949455), (3, 174.3868423365), (5, 174.5131089839), (11, 175.3253080384), (30, 175.4607479247), (31, 175.5794618989), (33, 175.8402433696), (35, 176.0336797207), (36, 176.3866440558), (38, 176.705695728), (39, 176.8714542536), (54, 179.0945120963), (55, 179.2038390475), (57, 182.9583379386), (58, 184.9287530018), (80, 184.9287530018)]"
22,174.6962145996094,183.13927948663837,181.88565862494318,8.443064887028982,7.189444025333785,80,0.030392499997105915,6.105360999994446,5,4,"[(1, 169.9302362501), (3, 170.7938277322), (5, 171.09252319), (11, 171.3140728927), (14, 172.5951426035), (15, 177.6293659198), (16, 180.0834072625), (22, 181.0925689978), (36, 181.5474307195), (71, 181.8856586249), (80, 181.8856586249)]"
23,175.71037490844728,184.56952913324284,184.1416197534056,8.85915422479556,8.431244844958314,80,0.02959470000496367,6.1474824999968405,5,4,"[(1, 171.6508766257), (3, 172.6323147882), (5, 172.805572536), (8, 173.0724592845), (11, 173.1699543015), (14, 173.3928165788), (15, 173.4755937347), (18, 173.678575588), (26, 174.5192284066), (32, 174.5940207394), (33, 174.9225130964), (36, 175.6422086591), (37, 176.3831633931), (39, 176.984199278), (40, 182.6575246471), (42, 182.8848788452), (48, 182.9766559716), (53, 183.4349927478), (77, 184.1416197534), (80, 184.1416197534)]"
24,176.41638732910155,185.9986744352854,178.72777248053174,9.582287106183855,2.311385151430187,80,0.029736499993305188,5.842890100000659,5,4,"[(1, 173.3126451187), (3, 174.4382278939), (5, 174.5651941604), (11, 175.3779556245), (30, 175.513633231), (31, 175.6324255452), (33, 175.8939012112), (35, 176.0866913264), (36, 176.4396807012), (38, 176.7590362893), (39, 176.924925742), (61, 177.1395858579), (62, 177.4002471088), (77, 177.8096471544), (78, 178.7277724805), (80, 178.7277724805)]"
25,176.09107376098635,184.56952913324284,184.1416197534056,8.47845537225649,8.050545992419245,80,0.02937260000180686,5.833932599998661,5,4,"[(1, 171.6508766257), (3, 172.6323147882), (5, 172.805572536), (8, 173.0724592845), (11, 173.1699543015), (14, 173.3928165788), (15, 173.4755937347), (18, 173.678575588), (26, 174.5192284066), (32, 174.5940207394), (33, 174.9225130964), (36, 175.6422086591), (37, 176.3831633931), (39, 176.984199278), (40, 182.6575246471), (42, 182.8848788452), (48, 182.9766559716), (53, 183.4349927478), (77, 184.1416197534), (80, 184.1416197534)]"
26,175.76583862304688,184.6233312896981,183.8621768290775,8.857492666651211,8.096338206030623,80,0.02947419999691192,6.080734299997857,5,4,"[(1, 171.7013661786), (3, 172.6829062095), (5, 172.8568179141), (8, 173.0296360066), (11, 173.2242313961), (14, 173.3339374275), (15, 173.7625583955), (20, 174.0844817123), (21, 174.2017081741), (25, 174.3070517516), (30, 174.5247946981), (32, 175.1364982102), (37, 181.9317251851), (63, 183.4183884983), (69, 183.8074412013), (70, 183.8621768291), (80, 183.8621768291)]"
27,175.2383551025391,183.13927948663837,181.88565862494318,7.900924384099284,6.647303522404087,80,0.030020199999853503,5.873251700002584,5,4,"[(1, 169.9302362501), (3, 170.7938277322), (5, 171.09252319), (11, 171.3140728927), (14, 172.5951426035), (15, 177.6293659198), (16, 180.0834072625), (22, 181.0925689978), (36, 181.5474307195), (71, 181.8856586249), (80, 181.8856586249)]"
28,175.0242184448242,183.19283378232984,180.30006155470565,8.168615337505628,5.275843109881436,80,0.02988099999492988,6.221594900001946,5,4,"[(1, 169.9801459986), (3, 170.8438021965), (5, 171.143081415), (11, 171.3643978799), (19, 171.45744862), (20, 171.5570527385), (21, 172.2001962882), (25, 172.8339271809), (26, 173.2536710835), (29, 175.9924625415), (30, 178.193410469), (32, 178.9444183538), (47, 179.5674338982), (73, 180.3000615547), (80, 180.3000615547)]"
29,175.54069290161132,184.6233312896981,183.8621768290775,9.082638388086764,8.321483927466176,80,0.02986120000423398,5.8728303000025335,5,4,"[(1, 171.7013661786), (3, 172.6829062095), (5, 172.8568179141), (8, 173.0296360066), (11, 173.2242313961), (14, 173.3339374275), (15, 173.7625583955), (20, 174.0844817123), (21, 174.2017081741), (25, 174.3070517516), (30, 174.5247946981), (32, 175.1364982102), (37, 181.9317251851), (63, 183.4183884983), (69, 183.8074412013), (70, 183.8621768291), (80, 183.8621768291)]"
30,174.46981079101562,183.19283378232984,180.30006155470565,8.723022991314224,5.830250763690032,80,0.02961469999718247,5.8581775999991805,5,4,"[(1, 169.9801459986), (3, 170.8438021965), (5, 171.143081415), (11, 171.3643978799), (19, 171.45744862), (20, 171.5570527385), (21, 172.2001962882), (25, 172.8339271809), (26, 173.2536710835), (29, 175.9924625415), (30, 178.193410469), (32, 178.9444183538), (47, 179.5674338982), (73, 180.3000615547), (80, 180.3000615547)]"
31,176.48220626831053,186.05288242597607,185.58053972476404,9.570676157665531,9.098333456453503,80,0.030305300002510194,6.1114668999944115,5,4,"[(1, 173.3636980904), (3, 174.4894200636), (5, 174.6171111231), (11, 175.4304306369), (30, 175.5663499604), (31, 175.6852212369), (33, 175.947395198), (35, 176.1395309662), (36, 176.4925446137), (38, 176.8122072761), (39, 176.9782285778), (46, 179.2030777693), (47, 180.6085406239), (50, 185.5620922056), (62, 185.5805397248), (80, 185.5805397248)]"
32,176.48220626831053,186.05288242597607,185.58053972476404,9.570676157665531,9.098333456453503,80,0.03296799999952782,5.913203299998713,5,4,"[(1, 173.3636980904), (3, 174.4894200636), (5, 174.6171111231), (11, 175.4304306369), (30, 175.5663499604), (31, 175.6852212369), (33, 175.947395198), (35, 176.1395309662), (36, 176.4925446137), (38, 176.8122072761), (39, 176.9782285778), (46, 179.2030777693), (47, 180.6085406239), (50, 185.5620922056), (62, 185.5805397248), (80, 185.5805397248)]"
33,176.6339340209961,186.05288242597607,185.58053972476404,9.418948404979972,8.946605703767943,80,0.030568100002710707,5.828504400000384,5,4,"[(1, 173.3636980904), (3, 174.4894200636), (5, 174.6171111231), (11, 175.4304306369), (30, 175.5663499604), (31, 175.6852212369), (33, 175.947395198), (35, 176.1395309662), (36, 176.4925446137), (38, 176.8122072761), (39, 176.9782285778), (46, 179.2030777693), (47, 180.6085406239), (50, 185.5620922056), (62, 185.5805397248), (80, 185.5805397248)]"
